ESREjdNr;Bygning_id;BYG_BOLIG_ARL_SAML;BYG_ARL_SAML;BYG_ANVEND_KODE;OPFOERELSE_AAR;ERHV_ARL_SAML;OMBYG_AAR;HeatSupply;ZipCode;LabelStatusCode;PropertyNumber;Wgs84Latitude;ValidFrom;SchemaVersion;ValidTo;EnergyLabelTypeUsage;SubmitterConsultantName;SubmitterCompanyIdentifier;LabelStatus;BuildingNumber;HasPdf;DEMOLink;MunicipalityNumber;EnergyLabelClassification;CityName;EntityIdentifier;Wgs84Longitude;HasXML;IsMixedUsage;SubmitterCompanyName;EnergyLabelSerialIdentifier;HouseNumber;IsHidden;StreetName;EnergyLabelTypeBasedOn;BBRUseCode;YearOfConstruction
109303;34634d22-0a46-410d-b1fc-df52f08b1d6c;135;135;120;1977;0;0;NaturalGas;2640;1;109303;55.6472843322187;2016-08-22;1.0.18;2026-08-22;SingleFamily;Karsten Larsen;600164;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Sletteager%2036,%202640%20Hedehusene%20(311195938);169;D;Hedehusene;311195938;12.2259016371232;True;False;Energi- og Bygningsrådgivning A/S;311195938;36;False;Sletteager;CalculatedConsumption;120;1977
168156;346e5d46-79f2-446d-86a8-1cf416bfab6c;0;31;311;2017;31;0;DistrictHeat;2630;3;168156;55.6518606922841;2009-12-20;1.0.15;2019-12-20;NonResidental;Svend Jørgen Skotte;600222;EXPIRED;3;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/200025902;169;E;Taastrup;200025902;12.2918527620181;True;False;Alectia A/S;200025902;2;False;Depotvej;CalculatedConsumption;390;1969
126364;34711bc8-7b8d-4e61-b56c-69b5b1436354;152;175;120;1969;0;0;FuelGasOil;2630;1;126364;55.683620703645;2013-04-22;1.0.16;2023-04-22;SingleFamily;Jan Holm Møller;600127;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Kirkestien%2033,%202630%20Taastrup%20(310036285);169;E;Taastrup;310036285;12.2369631122805;True;False;Botjek Center Storkøbenhavn;310036285;33;False;Kirkestien;CalculatedConsumption;120;1969
133905;347dd5e6-a09e-4f5b-bbb6-8f090bbcee5f;115;58;130;1975;0;0;DistrictHeat;2630;1;133905;55.6376336935157;2018-11-19;1.0.19;2028-11-19;SingleFamily;Reno Skov Pedersen;600164;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/H%C3%B8jg%C3%A5rdstoften%20380,%202630%20Taastrup%20(311347442);169;A2010;Taastrup;311347442;12.3050117720242;True;False;Energi- og Bygningsrådgivning A/S;311347442;380;False;Højgårdstoften;CalculatedConsumption;130;1975
166595;34913f78-37aa-4b4a-94df-90424e9707a8;108;108;120;1994;0;0;DistrictHeat;2630;1;166595;55.6584657803827;2016-02-29;1.0.18;2026-02-28;SingleFamily;Flemming Weisz;600242;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Lykkens%20Gave%207,%202630%20Taastrup%20(311161613);169;C;Taastrup;311161613;12.3123348632646;True;False;Energihuset Danmark ApS;311161613;7;False;Lykkens Gave;CalculatedConsumption;120;1994
156123;349f1c03-81bd-474a-89b9-ebefda05cc99;1011;983;140;1981;0;0;DistrictHeat;2640;1;156123;55.6493499168935;2014-12-16;1.0.17;2024-12-16;MultiFamily;Mads Madsen;600171;VALID;1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 16;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311088174;169;C;Hedehusene;311088174;12.2194892297819;True;False;Rambøll Danmark A/S (Aalborg);311088174;162;False;Charlotteager;CalculatedConsumption;140;1981
170061;34a6ee26-3f1b-4acd-b88f-835f2a4a722c;0;7117;320;1980;7117;0;NaturalGas;2630;1;170061;55.6608592921186;2012-03-23;1.0.15;2022-03-23;NonResidental;Jesper Hau;600326;VALID;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/200058378;169;C;Taastrup;200058378;12.3035987907605;True;False;Orbicon A/S;200058378;5;False;Hørsvinget;CalculatedConsumption;320;1980
101434;34b55248-2395-4907-9dc8-cc77c03745d5;1122;1122;130;1971;0;1988;DistrictHeat;2630;1;101434;55.6449266466377;2014-09-09;1.0.17;2024-09-09;SingleFamily;Mahmoud Shekari;600241;VALID;52, 53, 56;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Cirklen%20A%201,%202630%20Taastrup%20(311072523);169;C;Taastrup;311072523;12.3169460484686;True;False;dansk drift center ApS;311072523;1;False;Cirklen A;CalculatedConsumption;130;1971
101434;34ca1dbb-c252-45b4-ae09-d0d8e7d175f5;544;544;130;1971;0;1988;DistrictHeat;2630;1;101434;55.6449266466377;2014-09-09;1.0.17;2024-09-09;SingleFamily;Mahmoud Shekari;600241;VALID;52, 53, 56;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Cirklen%20A%201,%202630%20Taastrup%20(311072523);169;C;Taastrup;311072523;12.3169460484686;True;False;dansk drift center ApS;311072523;1;False;Cirklen A;CalculatedConsumption;130;1971
170940;34e2f1eb-5919-4ca9-8bf5-02f5dd5a47f0;0;118;323;2018;118;0;DistrictHeat;2630;1;170940;55.6411022069463;2012-03-30;1.0.15;2022-03-30;NonResidental;Jan Ole Hansen;600180;VALID;1;False;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/200058598;169;B;Taastrup;200058598;12.2587433560199;True;False;JOH Projekterende Rådgiver;200058598;1;False;Ole Lippmanns Vej;CalculatedConsumption;320;2006
129886;34ea6ee3-9c26-4c95-863b-773eb7d52c35;174;124;120;1897;0;2008;NaturalGas;2630;1;129886;55.6804060528961;2013-08-09;1.0.16;2023-08-09;SingleFamily;Bo Mören, factum2 as, mobil 4177 0320;600068;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Sognevangen%2014,%202630%20Taastrup%20(311011564);169;C;Taastrup;311011564;12.2575264710184;True;False;factum2 as;311011564;14;False;Sognevangen;CalculatedConsumption;120;1897
126976;350b0376-36a3-4baa-be99-aabb64f22341;0;190;217;1957;190;0;FuelGasOil;2630;1;126976;55.6777750750503;2013-09-12;1.0.16;2023-09-12;SingleFamily;Benny Lillelund;600019;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Sengel%C3%B8sevej%202,%202630%20Taastrup%20(311016868);169;F;Taastrup;311016868;12.2641653486067;True;False;Bygningssagkyndig B. Lillelund ApS;311016868;2;False;Sengeløsevej;CalculatedConsumption;110;1907
128855;35532796-f8b1-48cc-821d-4a86d7f8f121;229;126;120;1977;0;0;Electricity;2630;1;128855;55.6846354522666;2017-01-26;1.0.18;2027-01-26;SingleFamily;Henrik Møgelgaard;600402;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Ole%20R%C3%B8mers%20Vej%2064,%202630%20Taastrup%20(311225002);169;C;Taastrup;311225002;12.3014354074734;True;False;Boligeftersyn P/S;311225002;64;False;Ole Rømers Vej;CalculatedConsumption;120;1977
109184;359d8bc8-0844-4df9-86b0-882ca87c36cf;164;187;120;1975;0;0;NaturalGas;2640;1;109184;55.647709325767;2019-06-25;1.0.19;2029-06-25;SingleFamily;Janus Raff Tøttrup - factum2 lejre - 22157134;600068;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Sletteager%2058,%202640%20Hedehusene%20(311384672);169;E;Hedehusene;311384672;12.2244421183335;True;False;Factum2 A/S;311384672;58;False;Sletteager;CalculatedConsumption;120;1975
108420;35bdb53e-1286-4425-9a47-29aae605e6a4;204;206;130;1974;0;0;DistrictHeat;2640;1;108420;55.6606898760669;2017-02-03;1.0.18;2027-02-03;SingleFamily;Ahmad Ratha;600199;VALID;17, 18, 19, 20, 21, 22, 23, 24, 25, 26;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Kuglens%20Kvarter%202,%202640%20Hedehusene%20(311226388);169;C;Hedehusene;311226388;12.1766373158747;True;False;FORCE Technology;311226388;2;False;Kuglens Kvarter;CalculatedConsumption;130;1974
124922;35f1e97d-8f6a-43b1-a4d6-754c3fbe5b44;0;509;219;1907;509;0;FuelGasOil;2630;1;124922;55.6851571036913;2014-05-07;1.0.17;2024-05-07;NonResidental;Olav Grønn Hansen;600370;VALID;2;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311052646;169;D;Taastrup;311052646;12.2692050142689;True;False;Energihuset;311052646;2;False;Enghavegårdsvej;CalculatedConsumption;320;1913
109796;361552f1-e052-40f3-a0a1-63d818189865;132;132;120;1974;0;0;NaturalGas;2640;3;109796;55.6456192362295;2006-11-13;1.0.15;2013-11-13;SingleFamily;Anders Dahl Mogensen;500784;EXPIRED;1;False;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/M%C3%B8lleager%2072,%202640%20Hedehusene%20(905163);169;D1;Hedehusene;905163;12.225287693566;True;False;Energi- & Ingeniørgruppen A/S;905163;72;False;Mølleager;CalculatedConsumption;120;1974
156123;361937e3-aa7c-415d-81ae-b82beb99ed04;510;495;140;1981;0;0;DistrictHeat;2640;1;156123;55.6493499168935;2014-12-16;1.0.17;2024-12-16;MultiFamily;Mads Madsen;600171;VALID;1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 16;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311088174;169;C;Hedehusene;311088174;12.2194892297819;True;False;Rambøll Danmark A/S (Aalborg);311088174;162;False;Charlotteager;CalculatedConsumption;140;1981
178836;364d0d41-99a4-4a7d-b869-a2df8d3cdf96;230;239;130;2003;0;0;DistrictHeat;2630;3;178836;55.6485329012516;2009-04-16;1.0.15;2019-04-16;MultiFamily;Keen Nielsen;600163;EXPIRED;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Firkl%C3%B8veren%201,%202630%20Taastrup%20(200012580);169;C;Taastrup;200012580;12.3218939017606;True;False;KEEN MILJØ- & ENERGIRÅDGIVNING ApS;200012580;1;False;Firkløveren;CalculatedConsumption;130;2008
174008;365ec03f-514a-40df-99c6-ea23ad12d8b9;122;122;120;2000;0;0;FuelGasOil;2640;3;174008;55.6264737158217;2008-12-11;1.0.15;2018-12-11;SingleFamily;Nils Trolle Borup;500010;EXPIRED;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Alvedg%C3%A5rdsvej%206,%202640%20Hedehusene%20(100106662);169;C;Hedehusene;100106662;12.1900743092135;True;False;Rådgivende ingeniør Nils Trolle Borup;100106662;6;False;Alvedgårdsvej;CalculatedConsumption;120;1998
124493;36948077-d52e-4fdf-b2e6-41707160fa3b;0;75;212;1840;75;0;FuelGasOil;2630;1;124493;55.6797738969297;2013-10-16;1.0.16;2023-10-16;SingleFamily;Fie Pedersen;600011;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Elverdalsvej%204,%202630%20Taastrup%20(311022522);169;G;Taastrup;311022522;12.2822490369639;True;False;GH-Energi & Rådgivning Aps;311022522;4;False;Elverdalsvej;CalculatedConsumption;110;1840
185679;3697b28d-1d9d-4f7a-9a24-01709e61930c;112;154;131;2011;0;2015;NaturalGas;2630;1;185679;55.6787150308734;2011-02-23;1.0.15;2021-02-23;SingleFamily;Christian Smedegaard Sørensen;600016;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Solbakkevej%2022,%202630%20Taastrup%20(100208062);169;B;Taastrup;100208062;12.2592474506548;True;False;e-consult ApS;100208062;22;False;Solbakkevej;CalculatedConsumption;130;2011
130655;36a27edc-55a5-4e31-be8e-031a9a393515;190;190;120;1971;0;0;NaturalGas;2630;1;130655;55.6812713932842;2012-05-24;1.0.15;2022-05-24;SingleFamily;Bo Mören;600001;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Stendiget%2035,%202630%20Taastrup%20(100269199);169;E;Taastrup;100269199;12.2340001069391;True;False;OBH Ingeniørservice A/S;100269199;35;False;Stendiget;CalculatedConsumption;120;1971
173699;36c1bedb-da46-4cd4-9fec-d05c73af8eda;0;94;590;1998;94;0;DistrictHeat;2630;1;173699;55.6355790540247;2015-07-07;1.0.17;2025-07-07;MultiFamily;Søren Pedersen;600161;VALID;5, 6, 7;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311123838;169;C;Taastrup;311123838;12.2676301787124;True;False;EnergiFocus ApS ;311123838;36;False;Syrenhegnet;CalculatedConsumption;140;1998
134235;36c3024f-86b1-4bd8-b714-b05e951d51f5;187;187;120;1976;0;1984;NaturalGas;2630;3;134235;55.6509775371536;2010-06-07;1.0.15;2020-06-07;SingleFamily;Michael Nimskov;600248;EXPIRED;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/V%C3%A6nget%209,%202630%20Taastrup%20(100162739);169;C;Taastrup;100162739;12.257258747483;True;False;Nimskov ApS;100162739;9;False;Vænget;CalculatedConsumption;120;1976
186277;36d51df1-1cce-41ac-a37d-de224b71e2fc;1200;1200;140;2018;0;0;DistrictHeat;2640;1;186277;55.6445991234707;2018-08-16;1.0.19;2028-08-16;MultiFamily;Peter Houmøller;600211;VALID;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311330962;169;A2015;Hedehusene;311330962;12.2014370221834;True;False;John Klysner Consult ApS;311330962;10;False;Kongelysvej;CalculatedConsumption;140;2018
125031;36fd41a5-2e85-4b8c-885b-c55dac48aeb7;0;300;217;2014;300;0;Electricity;2630;1;125031;55.6947822479869;2011-01-07;1.0.15;2021-01-07;SingleFamily;Henriette Menå;600018;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Frederiksholmsvej%202,%202630%20Taastrup%20(100200820);169;G;Taastrup;100200820;12.2592165232718;True;False;B.K. Consult aps;100200820;2;False;Frederiksholmsvej;CalculatedConsumption;110;1700
157944;375b933a-f31a-41a6-9b71-aaa0944c72b3;0;7229;321;1985;7229;1995;DistrictHeat;2630;1;157944;55.6476084740519;2011-10-17;1.0.15;2021-10-17;NonResidental;Lene Messell;600363;VALID;2;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/200053950;169;C;Taastrup;200053950;12.2777429446806;True;False;Kuben Management A/S;200053950;2;False;Telegade;CalculatedConsumption;320;1985
173699;378926d9-1fe4-4943-81ad-cce7822d4e81;546;572;130;1998;0;0;DistrictHeat;2630;1;173699;55.6355790540247;2015-07-07;1.0.17;2025-07-07;MultiFamily;Søren Pedersen;600161;VALID;5, 6, 7;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311123838;169;C;Taastrup;311123838;12.2676301787124;True;False;EnergiFocus ApS ;311123838;36;False;Syrenhegnet;CalculatedConsumption;140;1998
186107;37a7ce9b-0526-4d3f-acec-5e73afb8b7d6;100;100;130;2016;0;0;DistrictHeat;2630;1;186107;55.6423156157545;2016-03-15;1.0.18;2026-03-15;SingleFamily;Christian Smedegaard Sørensen;600016;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Lindehaven%2051,%202630%20Taastrup%20(311164738);169;A2015;Taastrup;311164738;12.2877129917102;True;False;e-consult ApS;311164738;51;False;Lindehaven;CalculatedConsumption;130;2016
173435;37b8f7c8-dddf-490f-8a73-dfb15f8d5e70;0;1254;323;1966;1404;2004;NaturalGas;2630;1;173435;55.6555959505411;2015-12-04;1.0.17;2025-12-04;NonResidental;Lars Mortensen;600113;VALID;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311148805;169;B;Taastrup;311148805;12.2880159770273;True;False;Wessberg A/S;311148805;28;False;Taastrupgårdsvej ;CalculatedConsumption;320;1996
171564;37c7cab9-56aa-4e6b-b379-63b276076bb4;178;105;120;2002;0;2002;NaturalGas;2630;1;171564;55.6515912910699;2010-12-28;1.0.15;2020-12-28;SingleFamily;Patrick Singh;600204;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Munkeg%C3%A5rds%20Alle%201,%202630%20Taastrup%20(100200030);169;C;Taastrup;100200030;12.2558150952622;True;False;factum2 ballerup;100200030;1;False;Munkegårds Alle;CalculatedConsumption;120;2002
182574;37d69c8f-9f9e-495f-9594-0a4ed4855b6b;108;108;130;2006;0;0;;2630;1;182574;55.6811686089722;2016-10-07;1.0.18;2026-10-07;SingleFamily;Per Johansen;600208;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Sognek%C3%A6ret%206,%202630%20Taastrup%20(311205251);169;C;Taastrup;311205251;12.2589424863944;True;False;PJ Arkitekt og Ingeniørfirma;311205251;6;False;Sognekæret;BBRInformation;130;2006
144583;37ea539a-4aee-4432-8870-b27f240f8ec5;120;120;120;1982;0;0;Electricity;2630;1;144583;55.6868227055056;2016-05-19;1.0.18;2026-05-19;SingleFamily;Steen Nelander;600164;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Poppelvej%201,%202630%20Taastrup%20(311177384);169;F;Taastrup;311177384;12.2508509754529;True;False;Energi- og Bygningsrådgivning A/S;311177384;1;False;Poppelvej;CalculatedConsumption;120;1982
158827;37eaa487-752e-4cd7-afcb-26b7db2828fd;107;107;130;1985;0;0;NaturalGas;2640;1;158827;55.6448018613116;2014-09-12;1.0.17;2024-09-12;SingleFamily;Tina Annette Rohd, afd.: factum2 ølstykke, mobil 2447 7329;600068;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Flintev%C3%A6nget%204,%202640%20Hedehusene%20(311073249);169;C;Hedehusene;311073249;12.1912473925648;True;False;factum2 ølstykke ApS;311073249;4;False;Flintevænget;CalculatedConsumption;130;1985
170940;37eb3196-f3da-4f7b-bdb1-9c97818bdb16;0;22;321;2008;22;0;DistrictHeat;2630;1;170940;55.6411022069463;2012-03-30;1.0.15;2022-03-30;NonResidental;Jan Ole Hansen;600180;VALID;1;False;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/200058598;169;B;Taastrup;200058598;12.2587433560199;True;False;JOH Projekterende Rådgiver;200058598;1;False;Ole Lippmanns Vej;CalculatedConsumption;320;2006
180466;37f468d9-c8eb-4033-a9a8-6f2202215628;510;288;130;2005;0;0;NaturalGas;2640;1;180466;55.64056590139;2015-08-31;1.0.17;2025-08-31;MultiFamily;Jacob Wibroe;600109;VALID;1, 2, 3, 4;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Stenbuen%202,%202640%20Hedehusene%20(311131897);169;B;Hedehusene;311131897;12.1926829922208;True;False;Danakon a/s;311131897;2;False;Stenbuen;CalculatedConsumption;130;2005
167850;37fc5495-5179-488a-bc04-35e128daba5b;312;312;130;1991;0;0;NaturalGas;2640;1;167850;55.6458621187384;2012-11-09;1.0.16;2022-11-09;MultiFamily;Lars Mortensen;600113;VALID;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/310012641;169;D;Hedehusene;310012641;12.1961030601047;True;False;Wessberg A/S;310012641;2;False;Teglstenen;CalculatedConsumption;140;1991
131910;38172a6c-733d-41c3-afe0-a9b334783ea4;82;82;120;1962;0;1978;NaturalGas;2630;1;131910;55.6812221838855;2019-03-26;1.0.19;2029-03-26;SingleFamily;Rasmus Beenfeldt;600402;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Spang%C3%A5vej%2020,%202630%20Taastrup%20(311367011);169;E;Taastrup;311367011;12.2423342019081;True;False;Boligeftersyn P/S;311367011;20;False;Spangåvej;CalculatedConsumption;120;1962
157081;383e0f3d-9b2f-4fad-abcd-eee1dce4a43d;0;44;441;0;44;0;DistrictHeat;2630;1;157081;55.6395686727178;2015-11-09;1.0.17;2025-11-09;NonResidental;Claus Matthiasen;600109;VALID;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311144235;169;E;Taastrup;311144235;12.2895650447448;True;False;Danakon a/s;311144235;10;False;Husmandsvej;CalculatedConsumption;440;1982
145938;3849958c-fc15-4a47-a977-4ab38ac88fb7;184;131;120;1978;0;1986;WoodPellets;2640;1;145938;55.6276210585764;2019-06-20;1.0.19;2029-06-20;SingleFamily;Kim Hoffmeister;600242;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Solvang%2021,%202640%20Hedehusene%20(311383738);169;D;Hedehusene;311383738;12.1933139137687;True;False;Energihuset Danmark ApS;311383738;21;False;Solvang;CalculatedConsumption;120;1978
179387;386b63ac-3347-4cf5-899a-92089b8913d8;120;120;120;2004;0;0;DistrictHeat;2630;1;179387;55.6478072949961;2015-01-05;1.0.17;2025-01-05;SingleFamily;Martin Prip Kruse, afd.: factum2 hillerød, mobil 6019 7107;600068;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Potentilvej%206,%202630%20Taastrup%20(311089738);169;B;Taastrup;311089738;12.2452618628544;True;False;factum2 hillerød;311089738;6;False;Potentilvej;CalculatedConsumption;120;2004
100446;38725fbf-01d4-4333-b378-e4b6b2d41867;994;572;131;1948;0;0;DistrictHeat;2630;1;100446;55.647295731968;2014-07-04;1.0.17;2024-07-04;SingleFamily;Christian Strarup;600045;VALID;34, 35;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Stillidsvej%201,%202630%20Taastrup%20(311063423);169;D;Taastrup;311063423;12.3071300281417;True;False;Topdahl ApS;311063423;1;False;Stillidsvej;CalculatedConsumption;130;1949
124078;387db6eb-01ee-4abf-9e2c-f6580215c529;160;175;120;1968;0;1992;FuelGasOil;2630;1;124078;55.6869286922296;2016-08-09;1.0.18;2026-08-09;SingleFamily;Karsten Larsen;600164;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Birkevej%2010C,%202630%20Taastrup%20(311193674);169;C;Taastrup;311193674;12.2499048825844;True;False;Energi- og Bygningsrådgivning A/S;311193674;10C;False;Birkevej;CalculatedConsumption;120;1968
186148;387dc3cd-cd15-42e6-add8-e48052fac081;133;79;130;2016;0;0;DistrictHeat;2630;1;186148;55.6512997446746;2016-06-14;1.0.18;2026-06-14;SingleFamily;Martin Dahl Thomsen;600045;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Pr%C3%A6steg%C3%A5rdsvej%2016,%202630%20Taastrup%20(311183141);169;A2015;Taastrup;311183141;12.2627234873448;True;False;Topdahl ApS;311183141;16;False;Præstegårdsvej;CalculatedConsumption;130;2016
123519;38cb486c-e3a5-49de-8e51-a600766d104f;104;104;130;1974;0;0;Electricity;2640;3;123519;55.6506747995885;2009-11-03;1.0.15;2019-11-03;SingleFamily;Jørgen Vingaard;600164;EXPIRED;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Jernalderen%2070,%202640%20Hedehusene%20(200023346);169;E;Hedehusene;200023346;12.1790533415868;True;False;Energi- og Bygningsrådgivning A/S;200023346;70;False;Jernalderen;CalculatedConsumption;130;1974
186198;38f74202-0623-4eaa-92f6-7d34eee4b2a3;171;229;120;2019;0;0;Electricity;2640;1;186198;55.6456764462006;2019-01-17;1.0.19;2029-01-17;SingleFamily;Yakup Kücükavci;600016;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Bakkeboager%2028,%202640%20Hedehusene%20(311355115);169;A2020;Hedehusene;311355115;12.2309679919354;True;False;e-consult ApS;311355115;28;False;Bakkeboager;CalculatedConsumption;120;2019
126240;393b31e7-8a0f-4845-85c7-b9cdd5c297ee;112;67;120;1954;0;1988;NaturalGas;2630;1;126240;55.6832805315709;2013-03-21;1.0.16;2023-03-21;SingleFamily;Ole Kjølhede;600130;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Kirkestien%2022,%202630%20Taastrup%20(310031511);169;C;Taastrup;310031511;12.2409928939963;True;False;Botjek Rødovre ApS v/Arkitektfirmaet Ole Kjølhede ;310031511;22;False;Kirkestien;CalculatedConsumption;120;1954
